wave_group,wave,sub_wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
CH03_LATE_W15,11,1,SheildTankZombie,2,LINE_CENTER,30000,30000
CH03_LATE_W15,11,1,ZombieWoman,6,SCATTER,30000,30000
CH03_LATE_W15,11,2,BlueGlobeZombie,3,SCATTER,30000,30000
CH03_LATE_W15,11,2,DefTankZombie,4,LINE_CENTER,30000,30000
CH03_LATE_W15,11,2,SheildTankZombie,2,LINE_CENTER,30000,30000
CH03_LATE_W15,11,2,VudootwoZombie,1,LINE_LEFT,30000,30000
CH03_LATE_W15,12,1,BlueGlobeZombie,3,SCATTER,32000,32000
CH03_LATE_W15,12,1,DefTankZombie,3,LINE_CENTER,32000,32000
CH03_LATE_W15,12,1,ZzangDoleZombie,3,LINE_LEFT,32000,32000
CH03_LATE_W15,12,2,BlueGlobeZombie,2,SCATTER,32000,32000
CH03_LATE_W15,12,2,DefTankZombie,4,LINE_CENTER,32000,32000
CH03_LATE_W15,12,2,PoliceKnightZombie,4,LINE_CENTER,32000,32000
CH03_LATE_W15,12,2,SheildTankZombie,2,LINE_CENTER,32000,32000
CH03_LATE_W15,13,1,ArmoredZombie,1,LINE_CENTER,34000,34000
CH03_LATE_W15,13,1,SheildTankZombie,2,LINE_CENTER,34000,34000
CH03_LATE_W15,13,1,ZombieMan,8,SCATTER,34000,34000
CH03_LATE_W15,13,2,ArmoredZombie,1,LINE_CENTER,34000,34000
CH03_LATE_W15,13,2,DefTankZombie,4,LINE_CENTER,34000,34000
CH03_LATE_W15,13,2,PoliceKnightZombie,4,LINE_CENTER,34000,34000
CH03_LATE_W15,13,2,SheildTankZombie,2,LINE_CENTER,34000,34000
CH03_LATE_W15,14,1,BlueGlobeZombie,2,SCATTER,36000,36000
CH03_LATE_W15,14,1,DefTankZombie,3,LINE_CENTER,36000,36000
CH03_LATE_W15,14,1,VudootwoZombie,1,LINE_LEFT,36000,36000
CH03_LATE_W15,14,1,ZombieMan,4,SCATTER,36000,36000
CH03_LATE_W15,14,2,ArmoredZombie,2,LINE_CENTER,36000,36000
CH03_LATE_W15,14,2,DefTankZombie,4,LINE_CENTER,36000,36000
CH03_LATE_W15,14,2,PoliceKnightZombie,4,LINE_CENTER,36000,36000
CH03_LATE_W15,14,2,SheildTankZombie,2,LINE_CENTER,36000,36000
CH03_LATE_W15,15,1,PoliceKnightZombie,3,LINE_CENTER,38000,38000
CH03_LATE_W15,15,1,VudootwoZombie,1,LINE_LEFT,38000,38000
CH03_LATE_W15,15,1,ZombieWoman,4,SCATTER,38000,38000
CH03_LATE_W15,15,2,BlueGlobeZombie,3,SCATTER,38000,38000
CH03_LATE_W15,15,2,DefTankZombie,3,LINE_CENTER,38000,38000
CH03_LATE_W15,15,2,PoliceKnightZombie,4,LINE_CENTER,38000,38000
CH03_LATE_W15,15,2,SheildTankZombie,2,LINE_CENTER,38000,38000
CH03_LATE_W15,15,2,DoctorZombie,1,LINE_LEFT,38000,38000
CH03_END_W15,1,1,DefTankZombie,3,LINE_CENTER,10000,10000
CH03_END_W15,1,1,ZombieMan,2,SCATTER,10000,10000
CH03_END_W15,1,2,SheildTankZombie,2,LINE_CENTER,10000,10000
CH03_END_W15,1,2,ZombieWoman,3,SCATTER,10000,10000
CH03_END_W15,1,2,ZzangDoleZombie,2,LINE_LEFT,10000,10000
CH03_END_W15,2,1,SheildTankZombie,2,LINE_CENTER,12000,12000
CH03_END_W15,2,1,ZombieWoman,5,SCATTER,12000,12000
CH03_END_W15,2,2,DefTankZombie,3,LINE_CENTER,12000,12000
CH03_END_W15,2,2,SheildTankZombie,1,LINE_CENTER,12000,12000
CH03_END_W15,2,2,ZombieMan,3,SCATTER,12000,12000
CH03_END_W15,3,1,PoliceKnightZombie,2,LINE_CENTER,14000,14000
CH03_END_W15,3,1,SheildTankZombie,2,LINE_CENTER,14000,14000
CH03_END_W15,3,1,ZombieWoman,3,SCATTER,14000,14000
CH03_END_W15,3,2,BlueGlobeZombie,1,SCATTER,14000,14000
CH03_END_W15,3,2,ZombieMan,5,SCATTER,14000,14000
CH03_END_W15,3,2,ZzangDoleZombie,3,LINE_LEFT,14000,14000
CH03_END_W15,4,1,BlueGlobeZombie,1,SCATTER,16000,16000
CH03_END_W15,4,1,DefTankZombie,3,LINE_CENTER,16000,16000
CH03_END_W15,4,1,ZombieWoman,4,SCATTER,16000,16000
CH03_END_W15,4,2,ArmoredZombie,1,LINE_CENTER,16000,16000
CH03_END_W15,4,2,DefTankZombie,4,LINE_CENTER,16000,16000
CH03_END_W15,4,2,PoliceKnightZombie,3,LINE_CENTER,16000,16000
CH03_END_W15,4,2,SheildTankZombie,1,LINE_CENTER,16000,16000
CH03_END_W15,5,1,PoliceKnightZombie,3,LINE_CENTER,18000,18000
CH03_END_W15,5,1,ZombieMan,3,SCATTER,18000,18000
CH03_END_W15,5,2,PoliceKnightZombie,4,LINE_CENTER,18000,18000
CH03_END_W15,5,2,VudooZombie,1,LINE_LEFT,18000,18000
CH03_END_W15,5,2,ZzangDoleZombie,3,LINE_LEFT,18000,18000
CH03_END_W15,5,2,WorkerZombie,1,LINE_LEFT,18000,18000
CH03_END_W15,6,1,BlueGlobeZombie,2,SCATTER,20000,20000
CH03_END_W15,6,1,SheildTankZombie,1,LINE_CENTER,20000,20000
CH03_END_W15,6,1,ZombieMan,4,SCATTER,20000,20000
CH03_END_W15,6,2,BlueGlobeZombie,4,SCATTER,20000,20000
CH03_END_W15,6,2,DefTankZombie,2,LINE_CENTER,20000,20000
CH03_END_W15,6,2,PoliceKnightZombie,2,LINE_CENTER,20000,20000
CH03_END_W15,7,1,DefTankZombie,2,LINE_CENTER,22000,22000
CH03_END_W15,7,1,PoliceKnightZombie,2,LINE_CENTER,22000,22000
CH03_END_W15,7,1,ZombieWoman,3,SCATTER,22000,22000
CH03_END_W15,7,2,DefTankZombie,3,LINE_CENTER,22000,22000
CH03_END_W15,7,2,PoliceKnightZombie,4,LINE_CENTER,22000,22000
CH03_END_W15,7,2,SheildTankZombie,2,LINE_CENTER,22000,22000
CH03_END_W15,7,2,VudootwoZombie,1,LINE_LEFT,22000,22000
CH03_END_W15,8,1,SheildTankZombie,2,LINE_CENTER,24000,24000
CH03_END_W15,8,1,ZombieMan,5,SCATTER,24000,24000
CH03_END_W15,8,1,ZzangDoleZombie,2,LINE_LEFT,24000,24000
CH03_END_W15,8,2,BlueGlobeZombie,4,SCATTER,24000,24000
CH03_END_W15,8,2,CheifZombie,1,LINE_LEFT,24000,24000
CH03_END_W15,8,2,DefTankZombie,3,LINE_CENTER,24000,24000
CH03_END_W15,8,2,SheildTankZombie,2,LINE_CENTER,24000,24000
CH03_END_W15,9,1,DefTankZombie,1,LINE_CENTER,26000,26000
CH03_END_W15,9,1,PoliceKnightZombie,2,LINE_CENTER,26000,26000
CH03_END_W15,9,1,SheildTankZombie,2,LINE_CENTER,26000,26000
CH03_END_W15,9,1,ZombieWoman,4,SCATTER,26000,26000
CH03_END_W15,9,2,BlueGlobeZombie,4,SCATTER,26000,26000
CH03_END_W15,9,2,DefTankZombie,4,LINE_CENTER,26000,26000
CH03_END_W15,9,2,PoliceKnightZombie,2,LINE_CENTER,26000,26000
CH03_END_W15,9,2,SheildTankZombie,2,LINE_CENTER,26000,26000
CH03_END_W15,10,1,PoliceKnightZombie,4,LINE_CENTER,28000,28000
CH03_END_W15,10,1,ZombieMan,3,SCATTER,28000,28000
CH03_END_W15,10,2,PoliceKnightZombie,3,LINE_CENTER,28000,28000
CH03_END_W15,10,2,VudootwoZombie,1,LINE_LEFT,28000,28000
CH03_END_W15,10,2,ZombieMan,5,SCATTER,28000,28000
CH03_END_W15,10,2,POShieldZombie,1,LINE_LEFT,28000,28000
CH03_END_W15,11,1,SheildTankZombie,2,LINE_CENTER,30000,30000
CH03_END_W15,11,1,VudooZombie,1,LINE_LEFT,30000,30000
CH03_END_W15,11,1,ZombieWoman,3,SCATTER,30000,30000
CH03_END_W15,11,1,ZzangDoleZombie,3,LINE_LEFT,30000,30000
CH03_END_W15,11,2,BlueGlobeZombie,4,SCATTER,30000,30000
CH03_END_W15,11,2,DefTankZombie,4,LINE_CENTER,30000,30000
CH03_END_W15,11,2,GentlemanZombie,1,SCATTER,30000,30000
CH03_END_W15,11,2,SheildTankZombie,1,LINE_CENTER,30000,30000
CH03_END_W15,12,1,BlueGlobeZombie,3,SCATTER,32000,32000
CH03_END_W15,12,1,SheildTankZombie,2,LINE_CENTER,32000,32000
CH03_END_W15,12,1,ZombieMan,4,SCATTER,32000,32000
CH03_END_W15,12,2,ArmoredZombie,1,LINE_CENTER,32000,32000
CH03_END_W15,12,2,BlueGlobeZombie,4,SCATTER,32000,32000
CH03_END_W15,12,2,DefTankZombie,3,LINE_CENTER,32000,32000
CH03_END_W15,12,2,PoliceKnightZombie,4,LINE_CENTER,32000,32000
CH03_END_W15,13,1,DefTankZombie,3,LINE_CENTER,34000,34000
CH03_END_W15,13,1,PoliceKnightZombie,2,LINE_CENTER,34000,34000
CH03_END_W15,13,1,ZombieWoman,6,SCATTER,34000,34000
CH03_END_W15,13,2,BlueGlobeZombie,3,SCATTER,34000,34000
CH03_END_W15,13,2,DefTankZombie,3,LINE_CENTER,34000,34000
CH03_END_W15,13,2,PoliceKnightZombie,4,LINE_CENTER,34000,34000
CH03_END_W15,13,2,SheildTankZombie,2,LINE_CENTER,34000,34000
CH03_END_W15,14,1,CheifZombie,1,LINE_LEFT,36000,36000
CH03_END_W15,14,1,PoliceKnightZombie,3,LINE_CENTER,36000,36000
CH03_END_W15,14,1,SheildTankZombie,2,LINE_CENTER,36000,36000
CH03_END_W15,14,1,ZombieMan,4,SCATTER,36000,36000
CH03_END_W15,14,2,BlueGlobeZombie,4,SCATTER,36000,36000
CH03_END_W15,14,2,DefTankZombie,4,LINE_CENTER,36000,36000
CH03_END_W15,14,2,GentlemanZombie,1,SCATTER,36000,36000
CH03_END_W15,14,2,PoliceKnightZombie,4,LINE_CENTER,36000,36000
CH03_END_W15,15,1,BlueGlobeZombie,2,SCATTER,38000,38000
CH03_END_W15,15,1,SheildTankZombie,2,LINE_CENTER,38000,38000
CH03_END_W15,15,1,ZombieWoman,5,SCATTER,38000,38000
CH03_END_W15,15,2,BlueGlobeZombie,4,SCATTER,38000,38000
CH03_END_W15,15,2,DefTankZombie,3,LINE_CENTER,38000,38000
CH03_END_W15,15,2,PoliceKnightZombie,3,LINE_CENTER,38000,38000
CH03_END_W15,15,2,SheildTankZombie,2,LINE_CENTER,38000,38000
CH03_END_W15,15,2,HighArmoredBossZombie,1,LINE_LEFT,38000,38000
CH04_START_W15,1,1,AxSkullZombie,2,LINE_CENTER,10000,10000
CH04_START_W15,1,1,ZzangDoleZombie,3,LINE_LEFT,10000,10000
CH04_START_W15,1,2,AxSkullZombie,3,LINE_CENTER,10000,10000
CH04_START_W15,1,2,ZombieWoman,3,SCATTER,10000,10000
CH04_START_W15,2,1,AxSkullZombie,4,LINE_CENTER,12000,12000
CH04_START_W15,2,1,ZzangDoleZombie,2,LINE_LEFT,12000,12000
CH04_START_W15,2,2,AxSkullZombie,3,LINE_CENTER,12000,12000
CH04_START_W15,2,2,ZombieMan,2,SCATTER,12000,12000
CH04_START_W15,2,2,ZzangDoleZombie,1,LINE_LEFT,12000,12000
CH04_START_W15,3,1,AxSkullZombie,3,LINE_CENTER,14000,14000
CH04_START_W15,3,1,ZombieMan,1,SCATTER,14000,14000
CH04_START_W15,3,1,ZzangDoleZombie,2,LINE_LEFT,14000,14000
CH04_START_W15,3,2,AxSkullZombie,3,LINE_CENTER,14000,14000
CH04_START_W15,3,2,ZombieMan,3,SCATTER,14000,14000
CH04_START_W15,3,2,ZzangDoleZombie,2,LINE_LEFT,14000,14000
CH04_START_W15,4,1,AxSkullZombie,2,LINE_CENTER,16000,16000
CH04_START_W15,4,1,RedPunchZombie,2,SCATTER,16000,16000
CH04_START_W15,4,1,ZombieMan,4,SCATTER,16000,16000
CH04_START_W15,4,2,AxSkullZombie,2,LINE_CENTER,16000,16000
CH04_START_W15,4,2,RedPunchZombie,3,SCATTER,16000,16000
CH04_START_W15,4,2,ZombieMan,3,SCATTER,16000,16000
CH04_START_W15,5,1,AxSkullZombie,3,LINE_CENTER,18000,18000
CH04_START_W15,5,1,ZombieMan,2,SCATTER,18000,18000
CH04_START_W15,5,2,AxSkullZombie,1,LINE_CENTER,18000,18000
CH04_START_W15,5,2,RedPunchZombie,3,SCATTER,18000,18000
CH04_START_W15,5,2,ZombieMan,3,SCATTER,18000,18000
CH04_START_W15,5,2,POShieldZombie,1,LINE_LEFT,18000,18000
CH04_START_W15,6,1,AxSkullZombie,2,LINE_CENTER,20000,20000
CH04_START_W15,6,1,RedPunchZombie,2,SCATTER,20000,20000
CH04_START_W15,6,1,ZombieMan,2,SCATTER,20000,20000
CH04_START_W15,6,2,AxSkullZombie,3,LINE_CENTER,20000,20000
CH04_START_W15,6,2,RedPunchZombie,1,SCATTER,20000,20000
CH04_START_W15,6,2,ZombieMan,4,SCATTER,20000,20000
CH04_START_W15,7,1,AxSkullZombie,3,LINE_CENTER,22000,22000
CH04_START_W15,7,1,RedPunchZombie,1,SCATTER,22000,22000
CH04_START_W15,7,1,ZombieWoman,3,SCATTER,22000,22000
CH04_START_W15,7,2,AxSkullZombie,2,LINE_CENTER,22000,22000
CH04_START_W15,7,2,RedPunchZombie,2,SCATTER,22000,22000
CH04_START_W15,7,2,ZombieWoman,5,SCATTER,22000,22000
CH04_START_W15,8,1,AxSkullZombie,2,LINE_CENTER,24000,24000
CH04_START_W15,8,1,RedPunchZombie,3,SCATTER,24000,24000
CH04_START_W15,8,1,ZombieMan,4,SCATTER,24000,24000
CH04_START_W15,8,2,AxSkullZombie,1,LINE_CENTER,24000,24000
CH04_START_W15,8,2,RedPunchZombie,2,SCATTER,24000,24000
CH04_START_W15,8,2,ZombieWoman,4,SCATTER,24000,24000
CH04_START_W15,8,2,ZzangDoleZombie,2,LINE_LEFT,24000,24000
CH04_START_W15,9,1,AxSkullZombie,2,LINE_CENTER,26000,26000
CH04_START_W15,9,1,RedPunchZombie,2,SCATTER,26000,26000
CH04_START_W15,9,1,ZombieMan,2,SCATTER,26000,26000
CH04_START_W15,9,1,ZzangDoleZombie,3,LINE_LEFT,26000,26000
CH04_START_W15,9,2,AxSkullZombie,1,LINE_CENTER,26000,26000
CH04_START_W15,9,2,RedPunchZombie,4,SCATTER,26000,26000
CH04_START_W15,9,2,ZombieMan,3,SCATTER,26000,26000
CH04_START_W15,9,2,ZzangDoleZombie,3,LINE_LEFT,26000,26000
CH04_START_W15,10,1,RedPunchZombie,3,SCATTER,28000,28000
CH04_START_W15,10,1,ZombieMan,3,SCATTER,28000,28000
CH04_START_W15,10,2,AxSkullZombie,2,LINE_CENTER,28000,28000
CH04_START_W15,10,2,RedPunchZombie,2,SCATTER,28000,28000
CH04_START_W15,10,2,ZombieMan,5,SCATTER,28000,28000
CH04_START_W15,10,2,POShieldZombie,1,LINE_LEFT,28000,28000
CH04_START_W15,11,1,AxSkullZombie,3,LINE_CENTER,30000,30000
CH04_START_W15,11,1,RedPunchZombie,2,SCATTER,30000,30000
CH04_START_W15,11,1,ZombieWoman,3,SCATTER,30000,30000
CH04_START_W15,11,2,AxSkullZombie,2,LINE_CENTER,30000,30000
CH04_START_W15,11,2,RedPunchZombie,3,SCATTER,30000,30000
CH04_START_W15,11,2,ZombieMan,5,SCATTER,30000,30000
CH04_START_W15,12,1,AxSkullZombie,3,LINE_CENTER,32000,32000
CH04_START_W15,12,1,RedPunchZombie,2,SCATTER,32000,32000
CH04_START_W15,12,1,ZombieMan,3,SCATTER,32000,32000
CH04_START_W15,12,2,AxSkullZombie,4,LINE_CENTER,32000,32000
CH04_START_W15,12,2,RedPunchZombie,1,SCATTER,32000,32000
CH04_START_W15,12,2,ZombieMan,2,SCATTER,32000,32000
CH04_START_W15,12,2,ZombieWoman,4,SCATTER,32000,32000
CH04_START_W15,13,1,AxSkullZombie,4,LINE_CENTER,34000,34000
CH04_START_W15,13,1,RedPunchZombie,1,SCATTER,34000,34000
CH04_START_W15,13,1,ZombieMan,5,SCATTER,34000,34000
CH04_START_W15,13,2,AxSkullZombie,3,LINE_CENTER,34000,34000
CH04_START_W15,13,2,RedPunchZombie,3,SCATTER,34000,34000
CH04_START_W15,13,2,ZombieMan,4,SCATTER,34000,34000
CH04_START_W15,13,2,ZzangDoleZombie,1,LINE_LEFT,34000,34000
CH04_START_W15,14,1,AxSkullZombie,2,LINE_CENTER,36000,36000
CH04_START_W15,14,1,RedPunchZombie,2,SCATTER,36000,36000
CH04_START_W15,14,1,ZombieWoman,4,SCATTER,36000,36000
CH04_START_W15,14,1,ZzangDoleZombie,1,LINE_LEFT,36000,36000
CH04_START_W15,14,2,AxSkullZombie,3,LINE_CENTER,36000,36000
CH04_START_W15,14,2,RedPunchZombie,4,SCATTER,36000,36000
CH04_START_W15,14,2,ZombieMan,4,SCATTER,36000,36000
CH04_START_W15,14,2,ZzangDoleZombie,1,LINE_LEFT,36000,36000
CH04_START_W15,15,1,AxSkullZombie,2,LINE_CENTER,38000,38000
CH04_START_W15,15,1,RedPunchZombie,3,SCATTER,38000,38000
CH04_START_W15,15,1,ZombieMan,3,SCATTER,38000,38000
CH04_START_W15,15,2,AxSkullZombie,4,LINE_CENTER,38000,38000
CH04_START_W15,15,2,RedPunchZombie,3,SCATTER,38000,38000
CH04_START_W15,15,2,ZombieMan,3,SCATTER,38000,38000
CH04_START_W15,15,2,ZzangDoleZombie,1,LINE_LEFT,38000,38000
CH04_START_W15,15,2,BatSkullZombie,1,LINE_LEFT,38000,38000
CH04_MID_W15,1,1,AxSkullZombie,2,LINE_CENTER,10000,10000
CH04_MID_W15,1,1,ZombieMan,3,SCATTER,10000,10000
CH04_MID_W15,1,2,HammerZombie,2,LINE_LEFT,10000,10000
CH04_MID_W15,1,2,ZombieMan,4,SCATTER,10000,10000
CH04_MID_W15,2,1,HammerZombie,2,LINE_LEFT,12000,12000
CH04_MID_W15,2,1,ZombieMan,4,SCATTER,12000,12000
CH04_MID_W15,2,2,AxSkullZombie,3,LINE_CENTER,12000,12000
CH04_MID_W15,2,2,RedPunchZombie,1,SCATTER,12000,12000
CH04_MID_W15,2,2,ZzangDoleZombie,3,LINE_LEFT,12000,12000
CH04_MID_W15,3,1,AxSkullZombie,1,LINE_CENTER,14000,14000
CH04_MID_W15,3,1,RedPunchZombie,3,SCATTER,14000,14000
CH04_MID_W15,3,1,ZzangDoleZombie,2,LINE_LEFT,14000,14000
CH04_MID_W15,3,2,AxSkullZombie,4,LINE_CENTER,14000,14000
CH04_MID_W15,3,2,ZombieWoman,2,SCATTER,14000,14000
CH04_MID_W15,3,2,ZzangDoleZombie,2,LINE_LEFT,14000,14000
CH04_MID_W15,4,1,AxSkullZombie,2,LINE_CENTER,16000,16000
CH04_MID_W15,4,1,RedPunchZombie,3,SCATTER,16000,16000
CH04_MID_W15,4,1,ZzangDoleZombie,3,LINE_LEFT,16000,16000
CH04_MID_W15,4,2,AxSkullZombie,1,LINE_CENTER,16000,16000
CH04_MID_W15,4,2,HammerZombie,2,LINE_LEFT,16000,16000
CH04_MID_W15,4,2,MaskKnifeZombie,2,SCATTER,16000,16000
CH04_MID_W15,4,2,RedPunchZombie,3,SCATTER,16000,16000
CH04_MID_W15,5,1,HammerZombie,2,LINE_LEFT,18000,18000
CH04_MID_W15,5,1,ZzangDoleZombie,3,LINE_LEFT,18000,18000
CH04_MID_W15,5,2,AxSkullZombie,3,LINE_CENTER,18000,18000
CH04_MID_W15,5,2,RedPunchZombie,2,SCATTER,18000,18000
CH04_MID_W15,5,2,ZzangDoleZombie,3,LINE_LEFT,18000,18000
CH04_MID_W15,5,2,POShieldZombie,1,LINE_LEFT,18000,18000
CH04_MID_W15,6,1,AxSkullZombie,2,LINE_CENTER,20000,20000
CH04_MID_W15,6,1,MaskKnifeZombie,1,SCATTER,20000,20000
CH04_MID_W15,6,1,ZzangDoleZombie,3,LINE_LEFT,20000,20000
CH04_MID_W15,6,2,AxSkullZombie,3,LINE_CENTER,20000,20000
CH04_MID_W15,6,2,RedPunchZombie,2,SCATTER,20000,20000
CH04_MID_W15,6,2,ZombieWoman,3,SCATTER,20000,20000
CH04_MID_W15,7,1,AxSkullZombie,2,LINE_CENTER,22000,22000
CH04_MID_W15,7,1,HammerZombie,2,LINE_LEFT,22000,22000
CH04_MID_W15,7,1,ZombieWoman,3,SCATTER,22000,22000
CH04_MID_W15,7,2,AxSkullZombie,4,LINE_CENTER,22000,22000
CH04_MID_W15,7,2,HammerZombie,2,LINE_LEFT,22000,22000
CH04_MID_W15,7,2,MaskKnifeZombie,2,SCATTER,22000,22000
CH04_MID_W15,7,2,NativeZombie,1,LINE_LEFT,22000,22000
CH04_MID_W15,8,1,RedPunchZombie,2,SCATTER,24000,24000
CH04_MID_W15,8,1,ZombieMan,3,SCATTER,24000,24000
CH04_MID_W15,8,1,ZombieWoman,4,SCATTER,24000,24000
CH04_MID_W15,8,2,AxSkullZombie,2,LINE_CENTER,24000,24000
CH04_MID_W15,8,2,HammerZombie,2,LINE_LEFT,24000,24000
CH04_MID_W15,8,2,RedPunchZombie,2,SCATTER,24000,24000
CH04_MID_W15,8,2,ZzangDoleZombie,3,LINE_LEFT,24000,24000
CH04_MID_W15,9,1,HammerZombie,2,LINE_LEFT,26000,26000
CH04_MID_W15,9,1,NativeZombie,1,LINE_LEFT,26000,26000
CH04_MID_W15,9,1,RedPunchZombie,2,SCATTER,26000,26000
CH04_MID_W15,9,1,ZombieWoman,4,SCATTER,26000,26000
CH04_MID_W15,9,2,AxSkullZombie,4,LINE_CENTER,26000,26000
CH04_MID_W15,9,2,MaskKnifeZombie,2,SCATTER,26000,26000
CH04_MID_W15,9,2,NativeZombie,1,LINE_LEFT,26000,26000
CH04_MID_W15,9,2,RedPunchZombie,4,SCATTER,26000,26000
CH04_MID_W15,10,1,HammerZombie,2,LINE_LEFT,28000,28000
CH04_MID_W15,10,1,ZombieWoman,4,SCATTER,28000,28000
CH04_MID_W15,10,2,HammerZombie,2,LINE_LEFT,28000,28000
CH04_MID_W15,10,2,NativeZombie,1,LINE_LEFT,28000,28000
CH04_MID_W15,10,2,ZombieWoman,6,SCATTER,28000,28000
CH04_MID_W15,10,2,BatSkullZombie,1,LINE_LEFT,28000,28000
CH04_MID_W15,11,1,AxSkullZombie,3,LINE_CENTER,30000,30000
CH04_MID_W15,11,1,MaskKnifeZombie,1,SCATTER,30000,30000
CH04_MID_W15,11,1,ZombieWoman,4,SCATTER,30000,30000
CH04_MID_W15,11,2,AxSkullZombie,3,LINE_CENTER,30000,30000
CH04_MID_W15,11,2,HammerZombie,2,LINE_LEFT,30000,30000
CH04_MID_W15,11,2,NativeZombie,1,LINE_LEFT,30000,30000
CH04_MID_W15,11,2,RedPunchZombie,4,SCATTER,30000,30000
CH04_MID_W15,12,1,AxSkullZombie,3,LINE_CENTER,32000,32000
CH04_MID_W15,12,1,HammerZombie,2,LINE_LEFT,32000,32000
CH04_MID_W15,12,1,ZombieMan,4,SCATTER,32000,32000
CH04_MID_W15,12,2,HammerZombie,1,LINE_LEFT,32000,32000
CH04_MID_W15,12,2,MaskKnifeZombie,2,SCATTER,32000,32000
CH04_MID_W15,12,2,RedPunchZombie,4,SCATTER,32000,32000
CH04_MID_W15,12,2,ZombieMan,4,SCATTER,32000,32000
CH04_MID_W15,13,1,AxSkullZombie,3,LINE_CENTER,34000,34000
CH04_MID_W15,13,1,HammerZombie,2,LINE_LEFT,34000,34000
CH04_MID_W15,13,1,ZombieMan,6,SCATTER,34000,34000
CH04_MID_W15,13,2,AxSkullZombie,4,LINE_CENTER,34000,34000
CH04_MID_W15,13,2,HammerZombie,2,LINE_LEFT,34000,34000
CH04_MID_W15,13,2,MaskKnifeZombie,2,SCATTER,34000,34000
CH04_MID_W15,13,2,RedPunchZombie,3,SCATTER,34000,34000
CH04_MID_W15,14,1,AxSkullZombie,4,LINE_CENTER,36000,36000
CH04_MID_W15,14,1,HammerZombie,1,LINE_LEFT,36000,36000
CH04_MID_W15,14,1,RedPunchZombie,1,SCATTER,36000,36000
CH04_MID_W15,14,1,ZzangDoleZombie,3,LINE_LEFT,36000,36000
CH04_MID_W15,14,2,AxSkullZombie,2,LINE_CENTER,36000,36000
CH04_MID_W15,14,2,HammerZombie,2,LINE_LEFT,36000,36000
CH04_MID_W15,14,2,RedPunchZombie,2,SCATTER,36000,36000
CH04_MID_W15,14,2,ZombieMan,6,SCATTER,36000,36000
CH04_MID_W15,15,1,HammerZombie,2,LINE_LEFT,38000,38000
CH04_MID_W15,15,1,RedPunchZombie,3,SCATTER,38000,38000
CH04_MID_W15,15,1,ZombieWoman,3,SCATTER,38000,38000
CH04_MID_W15,15,2,AxSkullZombie,1,LINE_CENTER,38000,38000
CH04_MID_W15,15,2,HammerZombie,2,LINE_LEFT,38000,38000
CH04_MID_W15,15,2,RedPunchZombie,3,SCATTER,38000,38000
CH04_MID_W15,15,2,ZombieWoman,6,SCATTER,38000,38000
CH04_MID_W15,15,2,POShieldZombie,1,LINE_LEFT,38000,38000
CH04_LATE_W15,1,1,AxSkullZombie,2,LINE_CENTER,10000,10000
CH04_LATE_W15,1,1,ZombieMan,3,SCATTER,10000,10000
CH04_LATE_W15,1,2,HammerZombie,2,LINE_LEFT,10000,10000
CH04_LATE_W15,1,2,ZombieWoman,4,SCATTER,10000,10000
CH04_LATE_W15,2,1,AxSkullZombie,4,LINE_CENTER,12000,12000
CH04_LATE_W15,2,1,ZzangDoleZombie,2,LINE_LEFT,12000,12000
CH04_LATE_W15,2,2,RedPunchZombie,3,SCATTER,12000,12000
CH04_LATE_W15,2,2,ZombieMan,2,SCATTER,12000,12000
CH04_LATE_W15,2,2,ZzangDoleZombie,2,LINE_LEFT,12000,12000
CH04_LATE_W15,3,1,HammerZombie,2,LINE_LEFT,14000,14000
CH04_LATE_W15,3,1,RedPunchZombie,2,SCATTER,14000,14000
CH04_LATE_W15,3,1,ZombieWoman,3,SCATTER,14000,14000
CH04_LATE_W15,3,2,AxSkullZombie,3,LINE_CENTER,14000,14000
CH04_LATE_W15,3,2,RedPunchZombie,2,SCATTER,14000,14000
CH04_LATE_W15,3,2,ZzangDoleZombie,3,LINE_LEFT,14000,14000
CH04_LATE_W15,4,1,AxSkullZombie,2,LINE_CENTER,16000,16000
CH04_LATE_W15,4,1,HammerZombie,2,LINE_LEFT,16000,16000
CH04_LATE_W15,4,1,ZombieWoman,4,SCATTER,16000,16000
CH04_LATE_W15,4,2,HammerZombie,2,LINE_LEFT,16000,16000
CH04_LATE_W15,4,2,NativeZombie,1,LINE_LEFT,16000,16000
CH04_LATE_W15,4,2,RedPunchZombie,4,SCATTER,16000,16000
CH04_LATE_W15,4,2,WarriorTwoZombie,1,LINE_CENTER,16000,16000
CH04_LATE_W15,5,1,HammerZombie,2,LINE_LEFT,18000,18000
CH04_LATE_W15,5,1,ZombieWoman,3,SCATTER,18000,18000
CH04_LATE_W15,5,2,RedPunchZombie,4,SCATTER,18000,18000
CH04_LATE_W15,5,2,ZombieMan,1,SCATTER,18000,18000
CH04_LATE_W15,5,2,ZzangDoleZombie,3,LINE_LEFT,18000,18000
CH04_LATE_W15,5,2,BatSkullZombie,1,LINE_LEFT,18000,18000
CH04_LATE_W15,6,1,AxSkullZombie,2,LINE_CENTER,20000,20000
CH04_LATE_W15,6,1,ZombieMan,3,SCATTER,20000,20000
CH04_LATE_W15,6,1,ZombieWoman,2,SCATTER,20000,20000
CH04_LATE_W15,6,2,AxSkullZombie,4,LINE_CENTER,20000,20000
CH04_LATE_W15,6,2,HammerZombie,2,LINE_LEFT,20000,20000
